Time_H1,Hour,Session,Type,Close_Price,H1_RSI,H1_STOCH_K,H1_STOCH_D,M1_RSI_Min,M1_RSI_Max,H1_ATR,H1_ATR_High_Volatility,H1_Volume_Spike,Pattern,Divergence,H1_BB_Breakout_%
2025-06-16 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,3448.19,68.24,66.47,62.41,,,12.14775,False,False,Pin Bar,None,0.165
2025-06-16 16:00:00,16,NY Session (15:00-24:00),Đáy,3388.24,32.29,18.66,20.9,,,12.35326,False,True,None,None,0.437
2025-06-17 03:00:00,3,Asian Session (00:00-08:00),Đỉnh,3394.24,43.25,57.94,39.24,,,10.65275,False,False,Engulfing,None,0.0
2025-06-17 17:00:00,17,NY Session (15:00-24:00),Đáy,3384.86,43.63,53.64,57.27,,,11.76999,False,True,Pin Bar,Bullish Divergence,0.359
2025-06-18 07:00:00,7,Asian Session (00:00-08:00),Đỉnh,3395.06,54.42,66.02,47.43,,,10.01596,False,False,None,None,0.089
2025-06-18 23:00:00,23,NY Session (15:00-24:00),Đáy,3369.2,38.58,18.07,31.02,,,10.27725,False,False,None,Bullish Divergence,0.19
2025-06-19 04:00:00,4,Asian Session (00:00-08:00),Đỉnh,3374.75,44.0,42.0,38.46,,,10.15441,False,False,None,None,0.0
2025-06-19 09:00:00,9,London Session (08:00-15:00),Đáy,3357.34,33.36,29.22,34.17,,,10.16493,False,True,None,None,0.354
2025-06-20 09:00:00,9,London Session (08:00-15:00),Đáy,3345.19,32.05,18.21,21.97,,,9.1875,False,False,Pin Bar,Bullish Divergence,0.165
2025-06-20 17:00:00,17,NY Session (15:00-24:00),Đỉnh,3369.18,56.46,65.24,52.62,,,10.27442,False,True,Pin Bar,None,0.0
2025-06-23 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,3379.06,62.74,73.91,75.44,,,9.79777,False,False,None,None,0.473
2025-06-23 08:00:00,8,London Session (08:00-15:00),Đáy,3356.69,44.8,19.95,19.48,,,10.32073,False,False,Pin Bar,None,0.0
2025-06-24 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,3355.24,40.99,33.86,48.62,,,11.98566,False,False,None,None,0.0
2025-06-24 16:00:00,16,NY Session (15:00-24:00),Đáy,3301.88,27.65,15.17,15.73,,,13.13206,False,True,None,None,0.05
2025-06-25 10:00:00,10,London Session (08:00-15:00),Đỉnh,3330.48,50.03,69.94,68.96,,,8.42761,False,False,Pin Bar,None,0.0
2025-06-25 16:00:00,16,NY Session (15:00-24:00),Đáy,3314.4,35.86,10.27,13.69,,,8.19853,False,True,None,None,0.081
2025-06-26 11:00:00,11,London Session (08:00-15:00),Đỉnh,3348.04,63.42,86.65,67.94,,,7.55521,False,False,None,None,0.035
2025-06-26 16:00:00,16,NY Session (15:00-24:00),Đáy,3319.88,39.47,12.06,27.1,,,9.66689,False,True,Pin Bar,Bullish Divergence,0.325
2025-06-27 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,3321.3,41.73,52.69,59.51,,,8.42578,False,False,None,None,0.0
2025-06-27 16:00:00,16,NY Session (15:00-24:00),Đáy,3273.78,27.87,18.93,13.28,,,10.56542,False,True,Pin Bar,Bullish Divergence,0.163
2025-06-30 01:00:00,1,Asian Session (00:00-08:00),Đáy,3263.71,28.32,54.16,55.29,,,11.3102,False,False,Pin Bar,Bullish Divergence,0.39
2025-06-30 22:00:00,22,NY Session (15:00-24:00),Đỉnh,3308.51,66.77,91.49,88.74,,,9.21953,False,False,None,None,0.103
2025-07-01 01:00:00,1,Asian Session (00:00-08:00),Đáy,3311.26,65.72,89.4,90.59,,,9.29138,False,False,None,None,0.0
2025-07-01 15:00:00,15,NY Session (15:00-24:00),Đỉnh,3354.49,83.74,92.65,93.19,,,7.91245,False,True,None,None,0.0
2025-07-02 10:00:00,10,London Session (08:00-15:00),Đáy,3334.56,51.44,44.18,54.97,,,7.54964,False,False,Pin Bar,None,0.051
2025-07-02 23:00:00,23,NY Session (15:00-24:00),Đỉnh,3356.93,65.66,94.03,94.09,,,7.19659,False,False,Pin Bar,Bearish Divergence,0.057
2025-07-03 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,3361.77,68.86,90.14,93.2,,,7.31397,False,False,None,None,0.143
2025-07-03 15:00:00,15,NY Session (15:00-24:00),Đáy,3324.38,36.65,28.7,32.76,,,10.56454,False,True,None,None,0.688
2025-07-04 01:00:00,1,Asian Session (00:00-08:00),Đáy,3328.92,43.09,39.34,39.26,,,8.63814,False,False,Engulfing,None,0.0
2025-07-04 09:00:00,9,London Session (08:00-15:00),Đỉnh,3342.41,55.09,88.83,84.83,,,7.488,False,False,None,None,0.0
2025-07-07 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,3333.29,46.66,26.05,21.72,,,6.55454,False,False,Pin Bar,None,0.0
2025-07-07 13:00:00,13,London Session (08:00-15:00),Đáy,3301.98,33.23,30.03,23.11,,,8.74147,False,False,None,Bullish Divergence,0.0
2025-07-08 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,3339.63,65.11,88.79,91.36,,,8.10326,False,False,Pin Bar,None,0.095
2025-07-08 18:00:00,18,NY Session (15:00-24:00),Đáy,3297.98,29.56,9.31,16.36,,,8.98638,False,True,Pin Bar,Bullish Divergence,0.498
2025-07-09 11:00:00,11,London Session (08:00-15:00),Đáy,3284.88,31.88,23.66,26.85,,,8.23598,False,False,None,None,0.0
2025-07-09 22:00:00,22,NY Session (15:00-24:00),Đỉnh,3315.54,58.96,90.04,89.71,,,8.27968,False,False,None,None,0.0
2025-07-10 12:00:00,12,London Session (08:00-15:00),Đỉnh,3326.36,60.51,69.44,67.78,,,7.53836,False,False,Pin Bar,Bearish Divergence,0.0
2025-07-10 17:00:00,17,NY Session (15:00-24:00),Đáy,3314.88,48.72,28.88,38.46,,,8.731,False,True,Pin Bar,None,0.002
2025-07-11 01:00:00,1,Asian Session (00:00-08:00),Đáy,3323.35,55.42,71.44,64.62,,,7.15861,False,False,Pin Bar,None,0.0
2025-07-11 18:00:00,18,NY Session (15:00-24:00),Đỉnh,3358.77,69.34,79.86,83.39,,,8.95269,False,True,Pin Bar,Bearish Divergence,0.212
2025-07-14 10:00:00,10,London Session (08:00-15:00),Đỉnh,3371.75,67.43,60.12,41.49,,,8.37674,False,False,None,Bearish Divergence,0.077
2025-07-14 17:00:00,17,NY Session (15:00-24:00),Đáy,3342.93,41.25,12.65,28.36,,,9.34814,False,True,None,None,0.133
2025-07-15 13:00:00,13,London Session (08:00-15:00),Đỉnh,3361.21,56.17,80.8,83.3,,,6.65563,False,False,None,None,0.0
2025-07-15 19:00:00,19,NY Session (15:00-24:00),Đáy,3329.15,31.72,23.47,28.05,,,9.35179,False,False,Pin Bar,Bullish Divergence,0.314
2025-07-16 17:00:00,17,NY Session (15:00-24:00),Đáy,3337.95,50.1,43.93,47.42,,,8.55939,False,True,Engulfing,Bullish Divergence,0.099
2025-07-16 18:00:00,18,NY Session (15:00-24:00),Đỉnh,3343.38,54.48,47.68,45.13,,,10.90729,False,True,Pin Bar,Bearish Divergence,0.945
2025-07-17 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,3349.49,56.88,49.3,50.99,,,9.54615,False,False,None,None,0.0
2025-07-17 15:00:00,15,NY Session (15:00-24:00),Đáy,3312.99,28.63,7.8,7.59,,,8.96798,False,True,None,None,0.195
2025-07-18 09:00:00,9,London Session (08:00-15:00),Đáy,3341.97,55.73,38.37,24.05,,,6.90458,False,False,Engulfing,None,0.0
2025-07-18 15:00:00,15,NY Session (15:00-24:00),Đỉnh,3359.8,68.03,89.21,87.49,,,6.79321,False,True,None,None,0.117
2025-07-21 01:00:00,1,Asian Session (00:00-08:00),Đáy,3347.77,51.24,14.93,18.09,,,5.96346,False,False,None,None,0.0
2025-07-21 17:00:00,17,NY Session (15:00-24:00),Đỉnh,3400.18,82.95,91.82,91.68,,,7.78083,False,True,None,None,0.249
2025-07-22 10:00:00,10,London Session (08:00-15:00),Đáy,3387.43,54.9,9.69,16.74,,,6.23444,False,False,Engulfing,None,0.0
2025-07-22 20:00:00,20,NY Session (15:00-24:00),Đỉnh,3429.2,76.58,93.87,92.83,,,7.9132,False,False,None,Bearish Divergence,0.026
2025-07-23 03:00:00,3,Asian Session (00:00-08:00),Đỉnh,3428.62,72.03,64.28,80.12,,,7.336,False,False,Pin Bar,Bearish Divergence,0.0
2025-07-23 19:00:00,19,NY Session (15:00-24:00),Đáy,3387.31,30.92,13.2,19.1,,,9.4426,False,True,None,None,0.513
2025-07-24 04:00:00,4,Asian Session (00:00-08:00),Đỉnh,3387.52,35.53,29.47,22.39,,,7.99884,False,False,Engulfing,None,0.0
2025-07-24 16:00:00,16,NY Session (15:00-24:00),Đáy,3366.51,36.33,18.03,9.46,,,9.17071,False,True,Engulfing,Bullish Divergence,0.084
2025-07-25 03:00:00,3,Asian Session (00:00-08:00),Đỉnh,3372.06,45.24,57.55,60.88,,,7.17821,False,False,None,None,0.0
2025-07-25 18:00:00,18,NY Session (15:00-24:00),Đáy,3327.7,21.29,13.6,16.03,,,8.01489,False,True,None,None,0.061
2025-07-28 09:00:00,9,London Session (08:00-15:00),Đỉnh,3339.98,46.01,86.29,88.57,,,7.5441,False,False,Pin Bar,None,0.0
2025-07-28 16:00:00,16,NY Session (15:00-24:00),Đáy,3302.19,23.01,15.81,27.59,,,8.84474,False,True,None,None,0.477
2025-07-29 03:00:00,3,Asian Session (00:00-08:00),Đáy,3311.47,36.32,49.54,45.84,,,7.35401,False,False,Pin Bar,None,0.0
2025-07-29 18:00:00,18,NY Session (15:00-24:00),Đỉnh,3320.56,49.03,55.33,54.07,,,8.94796,False,True,None,None,0.186
2025-07-30 12:00:00,12,London Session (08:00-15:00),Đỉnh,3331.19,56.15,72.03,57.97,,,6.49362,False,False,Pin Bar,None,0.005
2025-07-30 22:00:00,22,NY Session (15:00-24:00),Đáy,3269.26,24.57,10.16,14.61,,,9.95226,False,True,None,None,0.266
2025-07-31 01:00:00,1,Asian Session (00:00-08:00),Đáy,3278.74,32.53,11.86,8.92,,,9.53567,False,False,Pin Bar,None,0.0
2025-07-31 11:00:00,11,London Session (08:00-15:00),Đỉnh,3309.75,55.98,83.7,87.38,,,8.64163,False,False,None,None,0.0
2025-08-01 04:00:00,4,Asian Session (00:00-08:00),Đáy,3283.59,38.03,15.26,15.65,,,8.05299,False,False,None,None,0.051
2025-08-01 23:00:00,23,NY Session (15:00-24:00),Đỉnh,3362.68,80.63,93.54,90.72,,,9.90885,False,False,None,None,0.0
2025-08-04 04:00:00,4,Asian Session (00:00-08:00),Đáy,3352.1,67.05,52.81,65.12,,,9.87732,False,False,Pin Bar,None,0.0
2025-08-04 16:00:00,16,NY Session (15:00-24:00),Đỉnh,3383.2,75.14,91.05,82.97,,,9.35328,False,True,None,None,0.297
2025-08-05 14:00:00,14,London Session (08:00-15:00),Đáy,3351.27,38.14,3.37,7.72,,,6.84234,False,False,None,None,0.159
2025-08-05 19:00:00,19,NY Session (15:00-24:00),Đỉnh,3381.94,58.63,91.52,87.67,,,8.89484,False,False,Engulfing,Bearish Divergence,0.0
2025-08-06 03:00:00,3,Asian Session (00:00-08:00),Đỉnh,3383.32,59.12,56.19,63.29,,,6.78184,False,False,Pin Bar,None,0.0
2025-08-06 13:00:00,13,London Session (08:00-15:00),Đáy,3363.52,41.7,10.36,13.73,,,6.87123,False,False,None,None,0.104
2025-08-07 03:00:00,3,Asian Session (00:00-08:00),Đáy,3372.11,50.2,38.63,42.16,,,6.77923,False,False,Pin Bar,None,0.0
2025-08-07 23:00:00,23,NY Session (15:00-24:00),Đỉnh,3395.24,60.19,81.83,82.69,,,9.41089,False,False,None,Bearish Divergence,0.061
2025-08-08 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,3405.5,66.13,87.61,85.68,,,10.21297,False,False,Pin Bar,None,0.147
2025-08-08 21:00:00,21,NY Session (15:00-24:00),Đáy,3395.39,52.46,52.06,54.28,,,12.36936,False,False,None,None,0.141
2025-08-11 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,3395.12,51.87,74.88,67.88,,,11.92634,False,False,Pin Bar,None,0.012
2025-08-11 20:00:00,20,NY Session (15:00-24:00),Đáy,3357.47,42.94,38.19,28.41,,,11.25926,False,False,None,Bullish Divergence,0.0
2025-08-12 17:00:00,17,NY Session (15:00-24:00),Đáy,3337.29,37.96,42.98,46.23,,,10.91218,False,True,None,None,0.249
2025-08-12 18:00:00,18,NY Session (15:00-24:00),Đỉnh,3349.72,48.18,44.42,46.61,,,11.71345,False,True,Engulfing,None,0.036
2025-08-13 03:00:00,3,Asian Session (00:00-08:00),Đáy,3343.45,42.86,56.22,61.89,,,8.58558,False,False,Engulfing,None,0.0
2025-08-13 17:00:00,17,NY Session (15:00-24:00),Đỉnh,3363.01,57.15,71.43,74.82,,,8.23697,False,True,Pin Bar,Bearish Divergence,0.071
2025-08-14 03:00:00,3,Asian Session (00:00-08:00),Đỉnh,3369.38,62.69,59.09,45.47,,,7.20566,False,False,None,None,0.161
2025-08-14 19:00:00,19,NY Session (15:00-24:00),Đáy,3334.24,33.12,19.58,19.93,,,9.27587,False,False,None,None,0.167
2025-08-15 02:00:00,2,Asian Session (00:00-08:00),Đáy,3335.38,37.13,22.14,22.69,,,7.52584,False,False,None,None,0.0
2025-08-15 08:00:00,8,London Session (08:00-15:00),Đỉnh,3343.68,48.56,83.13,87.12,,,6.76662,False,False,Pin Bar,None,0.0
2025-08-18 02:00:00,2,Asian Session (00:00-08:00),Đáy,3326.94,35.69,16.26,24.19,,,6.7957,False,False,None,Bullish Divergence,0.202
2025-08-18 08:00:00,8,London Session (08:00-15:00),Đỉnh,3349.44,55.53,85.28,87.0,,,7.9834,False,False,None,Bearish Divergence,0.135
2025-08-19 13:00:00,13,London Session (08:00-15:00),Đỉnh,3343.53,57.86,81.66,80.74,,,5.46827,False,False,None,None,0.096
2025-08-19 20:00:00,20,NY Session (15:00-24:00),Đáy,3317.39,29.37,5.7,12.43,,,6.63406,False,False,Pin Bar,Bullish Divergence,0.119
2025-08-20 04:00:00,4,Asian Session (00:00-08:00),Đáy,3315.15,31.73,19.38,12.29,,,5.48928,False,False,Pin Bar,None,0.0
2025-08-20 17:00:00,17,NY Session (15:00-24:00),Đỉnh,3346.79,75.39,90.05,92.28,,,6.27487,False,True,Pin Bar,None,0.17
2025-08-21 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,3349.42,70.61,88.18,88.04,,,5.38747,False,False,Pin Bar,Bearish Divergence,0.0
2025-08-21 14:00:00,14,London Session (08:00-15:00),Đáy,3333.54,45.05,33.59,36.71,,,5.84526,False,True,None,None,0.18
2025-08-22 15:00:00,15,NY Session (15:00-24:00),Đáy,3323.37,33.75,35.19,37.24,,,5.20209,False,True,None,None,0.058
2025-08-22 18:00:00,18,NY Session (15:00-24:00),Đỉnh,3367.74,70.33,86.36,65.53,,,8.63852,False,True,None,Bearish Divergence,0.509
2025-08-25 05:00:00,5,Asian Session (00:00-08:00),Đáy,3364.33,60.17,18.36,36.25,,,6.98558,False,False,Pin Bar,None,0.0
2025-08-25 18:00:00,18,NY Session (15:00-24:00),Đỉnh,3373.91,62.03,88.45,75.19,,,5.92898,False,False,Pin Bar,None,0.039
2025-08-26 03:00:00,3,Asian Session (00:00-08:00),Đáy,3383.0,63.24,39.56,26.1,,,7.70289,False,True,None,Bullish Divergence,0.166
2025-08-26 23:00:00,23,NY Session (15:00-24:00),Đỉnh,3393.48,66.24,92.4,82.03,,,7.1965,False,False,None,None,0.077
2025-08-27 14:00:00,14,London Session (08:00-15:00),Đáy,3376.62,46.57,21.7,30.88,,,6.05087,False,False,Pin Bar,None,0.0
2025-08-27 19:00:00,19,NY Session (15:00-24:00),Đỉnh,3395.36,63.96,89.63,75.69,,,6.97822,False,False,None,None,0.074
2025-08-28 05:00:00,5,Asian Session (00:00-08:00),Đáy,3391.29,54.79,32.88,50.55,,,6.03307,False,False,None,None,0.0
2025-08-28 22:00:00,22,NY Session (15:00-24:00),Đỉnh,3421.87,72.34,97.27,94.71,,,6.58392,False,False,None,None,0.0
2025-08-29 14:00:00,14,London Session (08:00-15:00),Đáy,3410.66,54.5,27.15,25.76,,,5.33616,False,False,Engulfing,None,0.0
2025-08-29 22:00:00,22,NY Session (15:00-24:00),Đỉnh,3452.57,76.14,89.13,90.78,,,7.35854,False,False,None,None,0.0
2025-09-01 04:00:00,4,Asian Session (00:00-08:00),Đáy,3456.95,71.23,66.51,72.73,,,8.40137,False,False,None,None,0.0
2025-09-01 09:00:00,9,London Session (08:00-15:00),Đỉnh,3478.98,73.51,79.8,80.99,,,10.29429,True,False,Pin Bar,None,0.0
2025-09-02 11:00:00,11,London Session (08:00-15:00),Đáy,3477.51,51.61,21.68,35.37,,,9.52445,False,True,Pin Bar,None,0.0
2025-09-02 22:00:00,22,NY Session (15:00-24:00),Đỉnh,3536.81,77.56,95.83,97.19,,,11.00498,False,False,None,None,0.052
2025-09-03 02:00:00,2,Asian Session (00:00-08:00),Đáy,3529.83,70.16,84.3,88.82,,,10.01069,False,False,Pin Bar,None,0.0
2025-09-03 21:00:00,21,NY Session (15:00-24:00),Đỉnh,3570.34,73.99,92.96,93.08,,,10.03095,False,False,Pin Bar,Bearish Divergence,0.08
2025-09-04 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,3561.44,63.89,50.44,64.89,,,9.50358,False,False,Pin Bar,None,0.0
2025-09-04 06:00:00,6,Asian Session (00:00-08:00),Đáy,3528.9,39.57,14.62,19.42,,,11.89832,False,False,Pin Bar,None,0.382
2025-09-05 01:00:00,1,Asian Session (00:00-08:00),Đáy,3540.92,47.04,44.47,48.07,,,9.99702,False,False,None,None,0.0
2025-09-05 19:00:00,19,NY Session (15:00-24:00),Đỉnh,3595.05,73.77,88.58,89.66,,,12.01222,False,False,None,None,0.079
2025-09-08 01:00:00,1,Asian Session (00:00-08:00),Đáy,3591.92,66.4,77.78,84.65,,,11.13087,False,False,None,None,0.0
2025-09-08 18:00:00,18,NY Session (15:00-24:00),Đỉnh,3639.17,79.81,93.11,94.78,,,10.76493,False,False,Pin Bar,Bearish Divergence,0.099
2025-09-09 17:00:00,17,NY Session (15:00-24:00),Đỉnh,3644.89,54.0,54.59,57.73,,,12.40711,False,True,None,Bearish Divergence,0.319
2025-09-09 23:00:00,23,NY Session (15:00-24:00),Đáy,3626.19,41.2,11.32,22.26,,,11.14623,False,False,None,None,0.095
2025-09-10 04:00:00,4,Asian Session (00:00-08:00),Đáy,3630.57,46.18,22.5,19.35,,,11.30591,False,False,None,Bullish Divergence,0.047
2025-09-10 13:00:00,13,London Session (08:00-15:00),Đỉnh,3655.16,63.11,93.36,90.4,,,9.16208,False,False,Pin Bar,None,0.015
2025-09-11 04:00:00,4,Asian Session (00:00-08:00),Đỉnh,3640.93,47.97,49.29,41.35,,,8.43871,False,False,Pin Bar,None,0.0
2025-09-11 15:00:00,15,NY Session (15:00-24:00),Đáy,3628.89,45.71,29.72,23.24,,,10.08163,False,True,None,Bullish Divergence,0.098
2025-09-12 03:00:00,3,Asian Session (00:00-08:00),Đáy,3636.45,52.95,54.14,61.22,,,8.50946,False,False,Engulfing,None,0.0
2025-09-12 08:00:00,8,London Session (08:00-15:00),Đỉnh,3652.95,64.77,93.25,93.99,,,7.85107,False,False,None,Bearish Divergence,0.0
2025-09-15 04:00:00,4,Asian Session (00:00-08:00),Đáy,3634.25,39.84,15.59,14.83,,,6.95445,False,False,Pin Bar,None,0.22
2025-09-15 19:00:00,19,NY Session (15:00-24:00),Đỉnh,3679.08,73.52,93.94,91.5,,,9.34532,False,True,Pin Bar,Bearish Divergence,0.323
2025-09-16 05:00:00,5,Asian Session (00:00-08:00),Đáy,3677.58,61.66,49.73,67.15,,,8.21184,False,False,Pin Bar,None,0.0
2025-09-16 17:00:00,17,NY Session (15:00-24:00),Đỉnh,3686.2,54.47,49.69,64.27,,,9.16862,False,True,Engulfing,Bearish Divergence,0.07
2025-09-17 21:00:00,21,NY Session (15:00-24:00),Đáy,3650.18,32.6,62.55,80.75,,,11.74893,False,True,None,None,0.248
2025-09-18 12:00:00,12,London Session (08:00-15:00),Đỉnh,3671.56,53.05,83.5,55.33,,,12.21372,False,False,None,None,0.0
2025-09-18 16:00:00,16,NY Session (15:00-24:00),Đáy,3642.04,38.55,64.05,78.28,,,13.1022,False,True,None,Bullish Divergence,0.314
2025-09-19 04:00:00,4,Asian Session (00:00-08:00),Đáy,3639.74,40.01,40.02,38.88,,,9.73803,False,False,Pin Bar,None,0.0
2025-09-19 23:00:00,23,NY Session (15:00-24:00),Đỉnh,3685.1,68.39,98.84,96.0,,,8.89301,False,False,Pin Bar,None,0.0
2025-09-22 01:00:00,1,Asian Session (00:00-08:00),Đáy,3688.26,69.97,96.7,97.92,,,8.86065,False,False,Pin Bar,None,0.0
2025-09-22 22:00:00,22,NY Session (15:00-24:00),Đỉnh,3747.53,82.11,98.03,96.72,,,8.80113,False,False,Pin Bar,None,0.0
2025-09-23 05:00:00,5,Asian Session (00:00-08:00),Đáy,3741.72,63.32,63.45,79.07,,,9.45713,False,False,None,None,0.0
2025-09-23 12:00:00,12,London Session (08:00-15:00),Đỉnh,3784.71,79.55,86.66,81.15,,,10.57658,False,False,None,None,0.412
2025-09-24 10:00:00,10,London Session (08:00-15:00),Đỉnh,3777.29,61.31,87.93,82.26,,,10.3263,False,False,None,None,0.0
2025-09-24 22:00:00,22,NY Session (15:00-24:00),Đáy,3729.9,33.77,9.23,5.97,,,11.11386,False,False,None,Bullish Divergence,0.214
2025-09-25 11:00:00,11,London Session (08:00-15:00),Đỉnh,3756.33,56.64,75.24,62.56,,,10.60518,False,False,None,None,0.0
2025-09-25 16:00:00,16,NY Session (15:00-24:00),Đáy,3733.49,39.72,42.07,61.28,,,12.55714,False,True,Pin Bar,None,0.02
2025-09-26 06:00:00,6,Asian Session (00:00-08:00),Đáy,3745.46,50.38,32.14,41.74,,,11.49996,False,False,None,None,0.0
2025-09-26 17:00:00,17,NY Session (15:00-24:00),Đỉnh,3778.76,69.03,81.37,72.9,,,11.51728,False,True,None,None,0.443
2025-09-29 01:00:00,1,Asian Session (00:00-08:00),Đáy,3770.35,56.85,51.6,64.37,,,11.21266,False,False,Engulfing,None,0.0
2025-09-29 23:00:00,23,NY Session (15:00-24:00),Đỉnh,3833.74,65.04,81.91,79.28,,,11.57438,False,False,None,Bearish Divergence,0.0
2025-09-30 09:00:00,9,London Session (08:00-15:00),Đỉnh,3855.51,64.95,87.71,92.9,,,11.36084,False,False,Engulfing,Bearish Divergence,0.05
2025-09-30 12:00:00,12,London Session (08:00-15:00),Đáy,3798.58,37.97,18.86,41.19,,,14.96324,False,True,None,None,0.217
2025-10-01 09:00:00,9,London Session (08:00-15:00),Đáy,3859.07,56.66,46.94,56.61,,,12.05341,False,False,None,None,0.0
2025-10-01 11:00:00,11,London Session (08:00-15:00),Đỉnh,3892.91,69.93,73.05,59.61,,,12.92677,False,False,None,None,0.135
2025-10-02 16:00:00,16,NY Session (15:00-24:00),Đỉnh,3875.03,54.15,70.54,84.68,,,11.44823,False,True,None,Bearish Divergence,0.285
2025-10-02 18:00:00,18,NY Session (15:00-24:00),Đáy,3828.17,30.34,23.33,46.1,,,15.10638,False,True,None,None,0.51
2025-10-03 06:00:00,6,Asian Session (00:00-08:00),Đáy,3842.61,40.23,45.48,64.94,,,12.19746,False,False,None,None,0.0
2025-10-03 18:00:00,18,NY Session (15:00-24:00),Đỉnh,3889.31,66.4,83.05,84.63,,,12.62238,False,True,None,None,0.141
2025-10-06 01:00:00,1,Asian Session (00:00-08:00),Đáy,3899.22,69.0,86.47,83.81,,,11.50329,False,False,None,None,0.0
2025-10-06 19:00:00,19,NY Session (15:00-24:00),Đỉnh,3953.98,69.69,82.8,81.05,,,14.50294,False,False,Engulfing,Bearish Divergence,0.0
2025-10-07 11:00:00,11,London Session (08:00-15:00),Đáy,3951.2,51.9,13.81,26.18,,,12.34926,False,False,None,None,0.0
