time,open,high,low,close,tick_volume,spread,real_volume
2025-01-08 03:00:00,1.03457,1.03484,1.03442,1.03464,605,17,0
2025-01-08 03:15:00,1.03464,1.03483,1.03451,1.03477,431,18,0
2025-01-08 03:30:00,1.03478,1.03512,1.03461,1.03492,516,17,0
2025-01-08 03:45:00,1.03491,1.0352,1.03473,1.03518,437,18,0
2025-01-08 04:00:00,1.0352,1.03538,1.03512,1.03532,354,17,0
2025-01-08 04:15:00,1.03532,1.03535,1.03513,1.0352,305,17,0
2025-01-08 04:30:00,1.0352,1.03527,1.03506,1.03526,255,17,0
2025-01-08 04:45:00,1.03526,1.03535,1.03514,1.03532,187,18,0
2025-01-08 05:00:00,1.03532,1.03532,1.03513,1.03513,275,17,0
2025-01-08 05:15:00,1.03512,1.03524,1.0349,1.03492,275,18,0
2025-01-08 05:30:00,1.03492,1.03494,1.03452,1.03457,248,18,0
2025-01-08 05:45:00,1.03457,1.03485,1.03457,1.03467,184,17,0
2025-01-08 06:00:00,1.0346899999999999,1.0351,1.03466,1.0351,221,18,0
2025-01-08 06:15:00,1.0351,1.0351,1.03484,1.03492,217,17,0
2025-01-08 06:30:00,1.03492,1.03503,1.03466,1.03466,217,17,0
2025-01-08 06:45:00,1.03466,1.03505,1.03464,1.03503,265,18,0
2025-01-08 07:00:00,1.03503,1.03511,1.03485,1.03492,291,17,0
2025-01-08 07:15:00,1.03492,1.03543,1.0349,1.0354,278,17,0
2025-01-08 07:30:00,1.03538,1.03549,1.03521,1.03521,316,17,0
2025-01-08 07:45:00,1.03522,1.03549,1.03519,1.03538,299,17,0
2025-01-08 08:00:00,1.03539,1.03567,1.03538,1.03558,410,17,0
2025-01-08 08:15:00,1.03559,1.03565,1.03522,1.03533,316,18,0
2025-01-08 08:30:00,1.03533,1.03551,1.03518,1.03543,418,17,0
2025-01-08 08:45:00,1.03543,1.03558,1.03451,1.03504,428,17,0
2025-01-08 09:00:00,1.03501,1.03505,1.034,1.03443,1252,17,0
2025-01-08 09:15:00,1.03443,1.0347,1.03422,1.03435,915,17,0
2025-01-08 09:30:00,1.03435,1.03435,1.03332,1.0334699999999999,1044,17,0
2025-01-08 09:45:00,1.03346,1.0336400000000001,1.03274,1.03314,1280,17,0
2025-01-08 10:00:00,1.03314,1.0337,1.0321,1.03296,1634,17,0
2025-01-08 10:15:00,1.03297,1.03387,1.03242,1.03244,1221,17,0
2025-01-08 10:30:00,1.03243,1.03318,1.03226,1.03273,1068,17,0
